1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
1.13909e-13 -2.66454e-14 0 
